Time,Price
2025-05-02 08:17:00,19475.0
2025-05-02 08:37:00,19475.0
2025-05-02 08:44:00,19475.0
2025-05-02 09:17:00,19475.0
2025-05-02 09:58:00,19469.0
2025-05-02 10:23:00,19475.0
2025-05-02 10:26:00,19469.0
2025-05-02 10:36:00,19475.0
2025-05-02 10:47:00,19469.0
2025-05-02 10:59:00,19469.0
2025-05-02 11:07:00,19475.0
2025-05-02 11:23:00,19475.0
2025-05-02 11:36:00,19469.0
2025-05-02 11:55:00,19475.0
2025-05-02 12:12:00,19475.0
2025-05-02 12:43:00,19475.0
2025-05-02 13:23:00,19469.0
2025-05-02 13:32:00,19469.0
2025-05-02 13:53:00,19475.0
2025-05-02 14:20:00,19475.0
2025-05-02 14:43:00,19475.0
2025-05-02 14:56:00,19469.0
2025-05-02 15:11:00,19469.0
2025-05-02 15:28:00,19475.0
2025-05-02 15:55:00,19469.0
2025-05-02 16:13:00,19475.0
2025-05-02 16:37:00,19469.0
2025-05-02 16:55:00,19469.0
