Time,Price
2025-04-22 21:30:00,17890.25
2025-04-22 21:48:00,17890.25
2025-04-22 21:59:00,17890.25
2025-04-22 22:34:00,17903.75
2025-04-22 22:46:00,17903.75
2025-04-22 22:55:00,17903.75
2025-04-22 23:08:00,17890.25
2025-04-22 23:30:00,17903.75
2025-04-22 23:41:00,17903.75
2025-04-22 23:49:00,17903.75
2025-04-24 00:09:00,17903.75
2025-04-24 00:37:00,17890.25
2025-04-24 00:51:00,17903.75
2025-04-24 01:12:00,17903.75
2025-04-24 01:29:00,17890.25
2025-04-24 02:03:00,17890.25
2025-04-24 02:36:00,17903.75
2025-04-24 03:06:00,17903.75
2025-04-24 03:11:00,17890.25
2025-04-24 03:52:00,17890.25
2025-04-24 03:58:00,17890.25
2025-04-24 04:10:00,17903.75
2025-04-24 04:16:00,17890.25
2025-04-24 04:26:00,17890.25
2025-04-24 04:36:00,17890.25
2025-04-24 04:57:00,17890.25
2025-04-24 05:10:00,17903.75
2025-04-24 05:24:00,17903.75
2025-04-24 05:41:00,17903.75
2025-04-24 05:54:00,17903.75
2025-04-24 06:06:00,17903.75
2025-04-24 06:14:00,17903.75
2025-04-24 06:26:00,17890.25
2025-04-24 06:51:00,17903.75
2025-04-24 07:02:00,17903.75
2025-04-24 07:29:00,17890.25
2025-04-24 07:36:00,17890.25
2025-04-24 07:45:00,17903.75
2025-04-24 07:45:00,17890.25
2025-04-24 08:26:00,17903.75
2025-04-24 08:46:00,17903.75
2025-04-24 09:07:00,17903.75
2025-04-24 09:13:00,17890.25
2025-04-24 09:37:00,17903.75
2025-04-24 10:14:00,17903.75
2025-04-24 10:44:00,17903.75
2025-04-24 10:54:00,17890.25
2025-04-24 11:20:00,17903.75
2025-04-24 12:01:00,17903.75
2025-04-24 12:15:00,17890.25
2025-04-24 12:34:00,17903.75
2025-04-24 12:42:00,17903.75
2025-04-24 13:04:00,17903.75
2025-04-24 13:24:00,17890.25
2025-04-24 13:36:00,17903.75
2025-04-24 14:00:00,17903.75
2025-04-24 14:12:00,17903.75
2025-04-24 14:36:00,17903.75
2025-04-24 14:46:00,17903.75
2025-04-24 14:57:00,17903.75
2025-04-24 15:19:00,17890.25
2025-04-24 16:00:00,17903.75
2025-04-24 16:07:00,17903.75
2025-04-24 16:28:00,17890.25
2025-04-24 16:47:00,17903.75
2025-04-24 18:02:00,17890.25
2025-04-24 18:06:00,17903.75
2025-04-24 18:36:00,17903.75
2025-04-24 18:50:00,17903.75
2025-04-24 19:33:00,17903.75
2025-04-24 19:53:00,17903.75
2025-04-24 20:00:00,17890.25
2025-04-24 20:06:00,17890.25
2025-04-24 20:17:00,17890.25
2025-04-24 20:33:00,17903.75
2025-04-24 20:44:00,17903.75
2025-04-24 20:59:00,17903.75
2025-04-24 21:20:00,17903.75
2025-04-24 21:37:00,17890.25
2025-04-24 22:30:00,17890.25
2025-04-24 22:40:00,17890.25
2025-04-24 23:04:00,17903.75
2025-04-24 23:27:00,17903.75
2025-04-24 23:46:00,17903.75
2025-04-25 00:00:00,17903.75
2025-04-25 00:22:00,17903.75
2025-04-25 00:38:00,17890.25
2025-04-25 00:44:00,17890.25
2025-04-25 02:04:00,17890.25
2025-04-25 02:18:00,17903.75
2025-04-25 02:47:00,17903.75
2025-04-25 02:57:00,17903.75
2025-04-25 03:20:00,17890.25
2025-04-25 03:40:00,17890.25
2025-04-25 04:13:00,17903.75
2025-04-25 04:18:00,17890.25
2025-04-25 04:32:00,17903.75
2025-04-25 04:44:00,17890.25
2025-04-25 05:09:00,17890.25
2025-04-25 05:23:00,17890.25
2025-04-25 05:33:00,17903.75
2025-04-25 06:23:00,17903.75
2025-04-25 06:27:00,17890.25
2025-04-25 06:43:00,17890.25
2025-04-25 06:55:00,17890.25
2025-04-25 07:02:00,17890.25
2025-04-25 07:24:00,17903.75
2025-04-25 07:35:00,17903.75
2025-04-25 07:44:00,17890.25
2025-04-25 07:51:00,17890.25
2025-04-25 08:06:00,17903.75
2025-04-25 08:12:00,17890.25
2025-04-25 08:29:00,17903.75
2025-04-25 08:46:00,17903.75
2025-04-25 08:59:00,17890.25
2025-04-25 09:07:00,17890.25
2025-04-25 09:11:00,17903.75
2025-04-25 09:46:00,17903.75
2025-04-25 09:59:00,17890.25
2025-04-25 10:18:00,17903.75
2025-04-25 10:37:00,17890.25
2025-04-25 11:21:00,17903.75
2025-04-25 11:29:00,17903.75
2025-04-25 11:44:00,17890.25
2025-04-25 11:51:00,17890.25
2025-04-25 12:04:00,17903.75
2025-04-25 12:12:00,17903.75
2025-04-25 12:50:00,17903.75
2025-04-25 13:34:00,17903.75
2025-04-25 13:46:00,17890.25
2025-04-25 14:02:00,17890.25
2025-04-25 14:31:00,17903.75
2025-04-25 14:55:00,17903.75
2025-04-25 15:10:00,17903.75
2025-04-25 15:36:00,17890.25
2025-04-25 15:47:00,17890.25
2025-04-25 16:07:00,17903.75
2025-04-25 16:43:00,17903.75
2025-04-25 16:50:00,17890.25
